KD,#1 Ally,Top 300 Power,Top 300 Merits,M/P,Top 300 Kills,Top 300 Deads,Top 300 Heals,CH25,CH25 AP,Lords,Lords AP,Total Power,CH16+,CH16+ AP,Top 600 Power,CH16+ KL,CH25 KL,Alliances,Ally Lords,Unique Alliances Power Order,1B+ KD Power,1B+ Alliance Tags,#1 Ally Power,Top 600 Merits,Top 600 Kills,Top 600 Healts,Top 600 Deads,10-20M,20-40M,40-60M,60-80M,80-100M,100-125M,125-150M,150-200M,200M+
166,CHTA,"2,456,894,223","3,211,068",0.13%,"974,658,676","15,024,056","2,361,172,710",48,"38,479,566",98,"25,070,349","2,456,894,223",93,"26,384,934","2,456,894,223",60,36,2,84,CHTA,"2,321,225,995",CHTA,"2,321,225,995","3,211,068","974,658,676","2,361,172,710","15,024,056",13,38,22,0,0,0,0,0,0
93,,"1,591,590,007","1,952,566",0.12%,"461,284,974","11,116,600","1,001,608,326",24,"35,198,514",120,"13,263,250","1,591,590,007",99,"15,979,187","1,591,590,007",1,0,7,62,,,,,"1,952,566","461,284,974","1,001,608,326","11,116,600",26,20,8,1,0,0,0,0,0
328,,"752,137,303","897,564",0.12%,"53,170,415","2,442,182","250,326,929",4,"21,755,612",130,"5,785,672","752,137,303",116,"6,445,335","752,137,303",8,1,19,79,,,,,"897,564","53,170,415","250,326,929","2,442,182",18,3,0,0,0,0,0,0,0
329,,"823,848,759","956,420",0.12%,"155,817,900","4,214,999","387,013,823",7,"27,828,004",113,"7,290,697","823,848,759",98,"8,320,998","823,848,759",7,1,14,67,,,,,"956,420","155,817,900","387,013,823","4,214,999",21,10,0,0,0,0,0,0,0
95,,"1,256,282,156","1,372,531",0.11%,"367,687,527","9,114,429","822,080,126",22,"35,766,019",113,"11,117,541","1,256,282,156",103,"12,157,347","1,256,282,156",17,9,8,62,,,,,"1,372,531","367,687,527","822,080,126","9,114,429",20,12,4,1,1,0,0,0,0
122,dom,"3,377,308,758","3,674,460",0.11%,"896,712,426","14,018,079","2,669,647,565",61,"35,381,033",196,"17,231,167","3,377,308,758",177,"19,029,480","3,377,308,758",69,35,5,139,dom,"2,690,134,312",dom,"2,690,134,312","3,674,460","896,712,426","2,669,647,565","14,018,079",31,58,19,1,0,0,0,0,0
130,CORN,"3,165,827,598","3,394,790",0.11%,"1,208,280,159","12,320,995","2,532,215,510",50,"38,721,898",199,"15,908,681","3,165,827,598",182,"17,341,840","3,165,827,598",34,17,10,129,CORN,"1,565,561,553",CORN,"1,565,561,553","3,394,790","1,208,280,159","2,532,215,510","12,320,995",34,44,18,3,0,0,0,0,0
275,GRFT,"2,887,911,285","2,976,515",0.10%,"590,771,978","12,085,584","2,058,830,970",53,"32,149,013",190,"15,199,533","2,887,911,285",170,"16,925,479","2,887,911,285",66,36,10,139,GRFT,"2,394,769,081",GRFT,"2,394,769,081","2,976,515","590,771,978","2,058,830,970","12,085,584",37,59,7,0,0,0,0,0,0
360,SG-,"2,319,156,920","2,231,947",0.10%,"288,717,132","8,339,536","1,141,026,797",30,"23,858,813",223,"10,399,807","2,319,156,920",211,"10,965,687","2,319,156,920",81,18,30,167,SG-,"1,339,597,185",SG-,"1,339,597,185","2,231,947","288,717,132","1,141,026,797","8,339,536",69,35,0,0,0,0,0,0,0
120,,"1,605,441,569","1,538,831",0.10%,"713,648,544","13,158,623","1,659,712,402",29,"36,308,011",141,"11,386,110","1,605,441,569",110,"14,490,401","1,605,441,569",19,10,7,91,,,,,"1,538,831","713,648,544","1,659,712,402","13,158,623",18,24,7,1,0,0,0,0,0
133,,"620,431,992","557,391",0.09%,"110,961,967","3,973,064","290,592,525",9,"27,909,629",105,"5,908,876","620,431,992",82,"7,464,733","620,431,992",3,0,7,75,,,,,"557,391","110,961,967","290,592,525","3,973,064",11,9,0,0,0,0,0,0,0
201,,"886,645,132","780,131",0.09%,"197,924,873","5,309,831","550,722,822",10,"25,691,041",101,"8,778,665","886,645,132",85,"10,300,701","886,645,132",6,0,6,43,,,,,"780,131","197,924,873","550,722,822","5,309,831",18,15,0,0,0,0,0,0,0
160,,"415,436,874","353,162",0.09%,"24,913,006","1,050,417","155,129,778",6,"35,924,886",34,"12,218,732","415,436,874",27,"15,178,362","415,436,874",4,2,4,26,,,,,"353,162","24,913,006","155,129,778","1,050,417",5,7,1,0,0,0,0,0,0
418,,"349,684,039","288,146",0.08%,"22,341,231","1,226,938","92,243,136",0,,89,"3,929,034","349,684,039",76,"4,552,720","349,684,039",10,0,24,65,,,,,"288,146","22,341,231","92,243,136","1,226,938",5,0,0,0,0,0,0,0,0
192,,"1,309,453,168","1,072,912",0.08%,"383,101,336","6,806,337","793,641,252",21,"29,304,138",120,"10,912,110","1,309,453,168",109,"11,963,860","1,309,453,168",6,1,10,74,,,,,"1,072,912","383,101,336","793,641,252","6,806,337",21,24,3,0,0,0,0,0,0
121,,"1,079,049,104","819,395",0.08%,"168,020,872","6,380,856","526,801,304",15,"32,144,120",92,"11,728,795","1,079,049,104",81,"13,241,389","1,079,049,104",10,6,11,55,,,,,"819,395","168,020,872","526,801,304","6,380,856",21,14,4,0,0,0,0,0,0
114,,"1,057,047,114","788,683",0.07%,"190,580,404","8,370,252","648,560,541",23,"32,053,010",97,"10,897,393","1,057,047,114",72,"14,614,824","1,057,047,114",4,1,5,75,,,,,"788,683","190,580,404","648,560,541","8,370,252",13,15,6,0,0,0,0,0,0
363,,"188,879,078","140,408",0.07%,"37,439,662","543,582","64,215,516",0,,48,"3,934,981","188,879,078",43,"4,375,066","188,879,078",2,0,10,30,,,,,"140,408","37,439,662","64,215,516","543,582",4,0,0,0,0,0,0,0,0
144,,"583,291,436","413,490",0.07%,"147,835,830","2,309,910","325,585,252",10,"31,794,610",70,"8,332,735","583,291,436",63,"9,205,837","583,291,436",10,4,4,62,,,,,"413,490","147,835,830","325,585,252","2,309,910",7,7,3,0,0,0,0,0,0
91,AT~~,"1,834,405,138","1,282,360",0.07%,"398,326,222","7,375,464","1,251,543,445",35,"36,501,488",128,"14,331,290","1,834,405,138",107,"17,039,155","1,834,405,138",24,13,6,83,AT~~,"1,503,285,158",AT~~,"1,503,285,158","1,282,360","398,326,222","1,251,543,445","7,375,464",19,24,12,1,0,0,0,0,0
340,,"450,270,044","307,674",0.07%,"23,655,335","2,094,657","118,910,850",0,,110,"4,093,364","450,270,044",91,"4,872,567","450,270,044",0,0,13,87,,,,,"307,674","23,655,335","118,910,850","2,094,657",7,1,0,0,0,0,0,0,0
101,,"1,079,401,594","690,030",0.06%,"256,889,313","8,214,378","655,727,760",17,"34,249,824",91,"11,861,556","1,079,401,594",77,"13,906,746","1,079,401,594",3,1,6,35,,,,,"690,030","256,889,313","655,727,760","8,214,378",15,16,4,0,1,0,0,0,0
372,,"386,766,188","230,837",0.06%,"28,319,046","1,709,661","131,750,541",2,"27,213,595",53,"7,297,475","386,766,188",45,"8,505,143","386,766,188",1,0,11,40,,,,,"230,837","28,319,046","131,750,541","1,709,661",12,2,0,0,0,0,0,0,0
138,,"873,817,081","492,206",0.06%,"367,670,688","5,394,778","615,345,153",22,"30,989,029",57,"15,330,124","873,817,081",50,"17,377,994","873,817,081",7,3,5,37,,,,,"492,206","367,670,688","615,345,153","5,394,778",9,15,5,0,0,0,0,0,0
159,,"330,604,167","185,889",0.06%,"94,475,138","1,187,307","242,198,121",8,"32,464,529",31,"10,664,651","330,604,167",23,"14,276,905","330,604,167",2,1,2,16,,,,,"185,889","94,475,138","242,198,121","1,187,307",4,6,1,0,0,0,0,0,0
98,,"1,319,450,714","723,335",0.05%,"449,938,151","9,343,655","777,259,512",24,"32,994,926",105,"12,566,197","1,319,450,714",89,"14,726,262","1,319,450,714",3,0,4,66,,,,,"723,335","449,938,151","777,259,512","9,343,655",21,22,5,0,0,0,0,0,0
103,,"1,158,728,362","585,838",0.05%,"327,058,678","8,583,511","888,847,650",13,"32,820,883",98,"11,823,759","1,158,728,362",85,"13,572,375","1,158,728,362",5,0,9,56,,,,,"585,838","327,058,678","888,847,650","8,583,511",18,21,2,0,0,0,0,0,0
173,,"845,166,505","425,669",0.05%,"429,811,348","2,914,119","611,389,687",16,"38,271,714",61,"13,855,189","845,166,505",55,"15,306,376","845,166,505",5,1,9,36,,,,,"425,669","429,811,348","611,389,687","2,914,119",5,10,5,0,1,0,0,0,0
199,,"907,089,925","444,017",0.05%,"208,531,970","3,154,784","503,282,917",14,"35,411,866",95,"9,548,315","907,089,925",76,"11,837,036","907,089,925",12,7,10,68,,,,,"444,017","208,531,970","503,282,917","3,154,784",13,11,4,0,0,0,0,0,0
547,,"425,484,874","190,626",0.04%,"16,388,296","292,996","19,427,747",0,,"2,298","461,257","1,059,968,051",202,"1,605,531","639,634,176",0,0,147,"2,002",,,,,"241,542","19,844,450","32,896,736","511,854",1,0,0,0,0,0,0,0,0
402,,"492,338,626","207,123",0.04%,"22,396,417","1,600,805","153,873,639",0,,100,"4,923,386","492,338,626",74,"6,447,867","492,338,626",21,0,22,69,,,,,"207,123","22,396,417","153,873,639","1,600,805",17,0,0,0,0,0,0,0,0
195,,"694,798,926","272,910",0.04%,"216,287,988","3,483,142","368,098,739",9,"33,830,870",74,"9,389,175","694,798,926",55,"12,498,638","694,798,926",4,1,8,43,,,,,"272,910","216,287,988","368,098,739","3,483,142",8,10,1,1,0,0,0,0,0
296,,"1,745,828,317","664,276",0.04%,"288,689,160","11,260,749","827,069,137",13,"27,249,057",226,"7,724,904","1,745,828,317",198,"8,732,196","1,745,828,317",51,6,20,153,,,,,"664,276","288,689,160","827,069,137","11,260,749",46,14,2,0,0,0,0,0,0
196,,"651,643,930","244,789",0.04%,"68,995,477","4,559,522","392,023,913",8,"28,654,354",80,"8,145,549","651,643,930",65,"9,927,724","651,643,930",20,7,9,48,,,,,"244,789","68,995,477","392,023,913","4,559,522",12,9,1,0,0,0,0,0,0
97,,"921,153,830","330,473",0.04%,"92,332,364","7,793,690","517,325,198",13,"36,843,846",98,"9,399,529","921,153,830",79,"11,543,509","921,153,830",4,1,9,63,,,,,"330,473","92,332,364","517,325,198","7,793,690",16,10,4,0,0,0,0,0,0
248,,"1,359,581,665","483,946",0.04%,"264,400,425","6,215,989","845,765,818",26,"33,119,948",106,"12,826,242","1,359,581,665",94,"14,408,091","1,359,581,665",19,9,6,53,,,,,"483,946","264,400,425","845,765,818","6,215,989",16,23,2,0,0,1,0,0,0
161,,"407,442,178","144,299",0.04%,"44,730,632","2,190,316","210,891,680",3,"32,609,945",46,"8,857,439","407,442,178",40,"10,138,574","407,442,178",2,0,2,30,,,,,"144,299","44,730,632","210,891,680","2,190,316",9,6,0,0,0,0,0,0,0
408,,"332,441,810","109,499",0.03%,"13,085,422","1,125,088","104,636,665",0,,86,"3,865,602","332,441,810",65,"4,887,743","332,441,810",8,0,24,70,,,,,"109,499","13,085,422","104,636,665","1,125,088",6,0,0,0,0,0,0,0,0
209,,"1,012,118,878","297,338",0.03%,"220,116,817","7,045,140","571,578,107",16,"29,381,898",98,"10,327,744","1,012,118,878",87,"11,579,823","1,012,118,878",4,0,8,62,,,,,"297,338","220,116,817","571,578,107","7,045,140",19,16,2,0,0,0,0,0,0
371,,"547,257,593","148,126",0.03%,"77,306,123","1,812,719","181,138,049",2,"22,499,717",92,"5,948,452","547,257,593",80,"6,808,923","547,257,593",6,0,13,66,,,,,"148,126","77,306,123","181,138,049","1,812,719",16,3,0,0,0,0,0,0,0
394,,"312,637,240","76,671",0.02%,"16,923,516","1,108,461","82,657,087",0,,88,"3,552,696","312,637,240",70,"4,357,712","312,637,240",11,0,24,66,,,,,"76,671","16,923,516","82,657,087","1,108,461",5,0,0,0,0,0,0,0,0
338,,"429,013,353","104,786",0.02%,"44,371,689","827,282","128,599,715",4,"21,982,888",64,"6,703,334","429,013,353",53,"7,966,511","429,013,353",3,0,15,44,,,,,"104,786","44,371,689","128,599,715","827,282",13,3,0,0,0,0,0,0,0
137,,"499,658,796","119,109",0.02%,"302,168,131","2,858,782","463,361,897",9,"36,147,552",38,"13,148,916","499,658,796",35,"14,256,130","499,658,796",6,2,5,20,,,,,"119,109","302,168,131","463,361,897","2,858,782",4,9,3,0,0,0,0,0,0
351,,"1,246,276,087","294,862",0.02%,"182,792,596","3,777,673","482,665,973",9,"23,018,819",164,"7,599,244","1,246,276,087",149,"8,292,770","1,246,276,087",36,5,21,116,,,,,"294,862","182,792,596","482,665,973","3,777,673",37,11,0,0,0,0,0,0,0
167,,"238,350,352","50,166",0.02%,"16,888,140","1,905,880","112,144,956",2,"55,534,473",44,"5,417,053","238,350,352",31,"7,584,426","238,350,352",2,1,6,26,,,,,"50,166","16,888,140","112,144,956","1,905,880",3,1,0,0,1,0,0,0,0
143,,"713,281,019","146,689",0.02%,"312,841,414","2,274,263","568,563,916",11,"33,305,757",95,"7,508,221","713,281,019",54,"13,102,525","713,281,019",0,0,7,87,,,,,"146,689","312,841,414","568,563,916","2,274,263",7,12,3,0,0,0,0,0,0
241,,"930,028,571","102,418",0.01%,"378,441,984","5,783,409","573,581,048",14,"38,353,150",88,"10,568,506","930,028,571",64,"14,370,664","930,028,571",5,0,9,62,,,,,"102,418","378,441,984","573,581,048","5,783,409",14,12,3,0,1,0,0,0,0
176,,"546,334,231","55,303",0.01%,"169,606,103","2,920,503","378,515,447",6,"32,691,878",55,"9,933,350","546,334,231",45,"12,061,877","546,334,231",0,0,5,37,,,,,"55,303","169,606,103","378,515,447","2,920,503",16,6,1,0,0,0,0,0,0
172,,"479,637,443","47,778",0.01%,"120,214,085","3,104,016","296,312,120",5,"36,331,042",64,"7,494,335","479,637,443",54,"8,814,835","479,637,443",5,2,6,31,,,,,"47,778","120,214,085","296,312,120","3,104,016",8,5,0,1,0,0,0,0,0
163,,"258,027,595","25,034",0.01%,"23,211,277","806,374","97,835,377",3,"27,522,342",43,"6,000,642","258,027,595",29,"8,608,325","258,027,595",0,0,4,20,,,,,"25,034","23,211,277","97,835,377","806,374",8,1,1,0,0,0,0,0,0
100,,"1,693,248,202","133,752",0.01%,"422,186,230","7,623,558","978,584,176",31,"37,150,101",125,"13,545,986","1,693,248,202",109,"15,477,270","1,693,248,202",3,2,7,72,,,,,"133,752","422,186,230","978,584,176","7,623,558",17,21,11,1,0,0,0,0,0
194,,"593,284,233","34,840",0.01%,"99,352,948","2,605,097","335,876,900",8,"36,266,720",57,"10,408,495","593,284,233",49,"12,008,103","593,284,233",0,0,4,38,,,,,"34,840","99,352,948","335,876,900","2,605,097",11,7,2,0,0,0,0,0,0
401,,"545,981,671","15,987",0.00%,"16,349,986","992,036","150,377,977",1,"10,504,486",104,"5,249,824","545,981,671",86,"6,226,192","545,981,671",24,1,21,87,,,,,"15,987","16,349,986","150,377,977","992,036",16,0,0,0,0,0,0,0,0
21,,"1,518,894,262","36,949",0.00%,"551,754,627","8,860,517","1,017,798,892",28,"34,060,562",108,"14,063,836","1,518,894,262",97,"15,604,602","1,518,894,262",6,0,3,61,,,,,"36,949","551,754,627","1,017,798,892","8,860,517",18,24,7,1,0,0,0,0,0
200,,"851,206,204","9,519",0.00%,"104,700,811","2,463,908","363,644,378",10,"39,583,979",108,"7,881,539","851,206,204",89,"9,474,700","851,206,204",4,0,10,60,,,,,"9,519","104,700,811","363,644,378","2,463,908",11,6,5,0,0,0,0,0,0
104,,"1,224,412,824","13,476",0.00%,"380,258,542","8,951,183","913,102,775",19,"35,291,127",93,"13,165,729","1,224,412,824",81,"15,060,224","1,224,412,824",17,8,9,61,,,,,"13,476","380,258,542","913,102,775","8,951,183",19,15,8,0,0,0,0,0,0
336,,"653,443,225","5,834",0.00%,"43,278,929","995,605","223,268,468",1,"21,507,419",123,"5,312,547","653,443,225",96,"6,645,084","653,443,225",26,0,14,79,,,,,"5,834","43,278,929","223,268,468","995,605",20,5,0,0,0,0,0,0,0
181,,"491,646,478","4,089",0.00%,"46,604,948","1,867,167","223,560,630",6,"30,283,995",60,"8,194,108","491,646,478",48,"10,160,776","491,646,478",3,2,5,30,,,,,"4,089","46,604,948","223,560,630","1,867,167",8,9,0,0,0,0,0,0,0
132,,"1,031,912,708","5,172",0.00%,"317,098,198","7,235,913","496,159,295",17,"34,827,429",91,"11,339,700","1,031,912,708",76,"13,473,564","1,031,912,708",6,2,7,44,,,,,"5,172","317,098,198","496,159,295","7,235,913",15,13,2,2,0,0,0,0,0
165,,"487,361,219",,0.00%,"59,641,127","1,119,402","254,226,278",8,"30,261,604",42,"11,603,839","487,361,219",35,"13,829,343","487,361,219",1,1,3,25,,,,,,"59,641,127","254,226,278","1,119,402",7,9,1,0,0,0,0,0,0
367,,"194,261,720",,0.00%,"8,146,889","599,629","52,432,010",1,"18,010,782",45,"4,316,927","194,261,720",37,"5,151,914","194,261,720",3,0,12,29,,,,,,"8,146,889","52,432,010","599,629",7,0,0,0,0,0,0,0,0
